sentence	label	missing	target
Can you make reservations at a restaurant that serves mashed pumpkin for six PM	1		Can you make reservations at a restaurant that serves mashed pumpkin for six PM
 this track to my lo que suena new york  	0	Add playlist 	Add this track to my lo que suena new york playlist
find the game Gormenghast 	5		find the game Gormenghast
 the creative work Brilliant! Tragic! 	5	Find 	Find the creative work Brilliant! Tragic!
Give me the weather forecast  Wisconsin Dells  Saint Kitts  Nevis on the day after tomorrow 	2	for in and 	Give me the weather forecast for Wisconsin Dells in Saint Kitts and Nevis on the day after tomorrow
 the schedule for films  night  Great Escape Theatres. 	6	Find at at 	Find the schedule for films at night at Great Escape Theatres.
 search Crossing Muddy Waters work 	5	Please 	Please search Crossing Muddy Waters work
 I get the showtimes  Fit  a King? 	6	Can for for 	Can I get the showtimes for Fit for a King?
play Techno music	3		play Techno music
Find My Tribute show	5		Find My Tribute show
Is it going to get chillier at 5 am  Trussville, Bosnia  Herzegovina? 	2	in and 	Is it going to get chillier at 5 am in Trussville, Bosnia and Herzegovina?
Book a reservation for 6  Belle Plaine, NE 	1	in 	Book a reservation for 6 in Belle Plaine, NE
 The Warrior Prophet 3 of 6 stars 	4	Rate 	Rate The Warrior Prophet 3 of 6 stars
what is the forecast for 9 seconds  now close  here 	2	from by 	what is the forecast for 9 seconds from now close by here
play Piano 100	3		play Piano 100
Add Without Your Love to my showstopper being mary jane list	0		Add Without Your Love to my showstopper being mary jane list
Give this book five / 6 points.	4		Give this book five / 6 points.
I want to hear some twenties music off of Deezer	3		I want to hear some twenties music off of Deezer
Find me the movie times	6		Find me the movie times
Play the playlist Tropical Morning on Pandora	3		Play the playlist Tropical Morning on Pandora
The book the Gardens of the Moon deserves only 1 stars.	4		The book the Gardens of the Moon deserves only 1 stars.
Open groove shark and  Jason Mizell 	3	play 	Open groove shark and play Jason Mizell
What is the forecast for mar. 8th in Friesland, Tennessee	2		What is the forecast for mar. 8th in Friesland, Tennessee
What is the weather in South Bradenton	2		What is the weather in South Bradenton
Show the movie schedule for Cooper Foundation at 9 o'clock	6		Show the movie schedule for Cooper Foundation at 9 o'clock
play Morning Song	3		play Morning Song
Give Miso Soup a rating of one points.	4		Give Miso Soup a rating of one points.
Play me a 1986 Jim Root	3		Play me a 1986 Jim Root
where is Puthri playing	6		where is Puthri playing
 this textbook four points 	4	Rate 	Rate this textbook four points
Is Flow: For Love of Water playing at Southern Theatres at 2 am	6		Is Flow: For Love of Water playing at Southern Theatres at 2 am
Will it be snowy in the  place? 	2	current 	Will it be snowy in the current place?
What  the Read All About It picture? 	5	is 	What is the Read All About It picture?
I want to go to an outdoor cafe in Pioneer Day	1		I want to go to an outdoor cafe in Pioneer Day
What is the weather like in Hurstville?	2		What is the weather like in Hurstville?
The Battle for Skies gets a three	4		The Battle for Skies gets a three
Can I get the game List of Mew singles?	5		Can I get the game List of Mew singles?
 some 1970 Antero Manninen on zvooq. 	3	Play 	Play some 1970 Antero Manninen on zvooq.
 1966 theme music on Slacker. 	3	Play 	Play 1966 theme music on Slacker.
what is the weather forecast  Kinbrae 	2	for 	what is the weather forecast for Kinbrae
 some alternative music on Vimeo 	3	Play 	Play some alternative music on Vimeo
Rate my current book 1 out of 6	4		Rate my current book 1 out of 6
Play Robin Hood Rescuing Three Squires by Bhupinder Singh	3		Play Robin Hood Rescuing Three Squires by Bhupinder Singh
What will the weather be doing at midnight in Brazil?	2		What will the weather be doing at midnight in Brazil?
Add Exit to i love my 80's rollerdisco list	0		Add Exit to i love my 80's rollerdisco list
I'd like to watch movies  the closest  theatre 	6	at movie 	I'd like to watch movies at the closest movie theatre
I need to add another track to my cleaning playlist. 	0		I need to add another track to my cleaning playlist. 
can you  some weird music  the noise genre 	3	play from 	can you play some weird music from the noise genre
 the artist to the Latin Jazz playlist. 	0	Add 	Add the artist to the Latin Jazz playlist.
find movie schedules at Goodrich Quality Theaters	6		find movie schedules at Goodrich Quality Theaters
 the song Red Lanta 	5	play 	play the song Red Lanta
show me the schedule of movies in Pacific Theatres	6		show me the schedule of movies in Pacific Theatres
When is  Sunday Morning scheduled to be played? 	6	One 	When is One Sunday Morning scheduled to be played?
Is it freezing  Offerman, California? 	2	in 	Is it freezing in Offerman, California?
Will it be nice  Reager MP 	2	in 	Will it be nice in Reager MP
put Michael Cretu onto my Beach Vibes  	0	playlist 	put Michael Cretu onto my Beach Vibes playlist
 the Fields of Sacrifice movie 	5	Find 	Find the Fields of Sacrifice movie
show movie schedule of films  the area 	6	in 	show movie schedule of films in the area
give 1 point to current textbook	4		give 1 point to current textbook
find movie schedules in MJR Theatres	6		find movie schedules in MJR Theatres
What will the weather be like  the Bahamas eleven years  a half  now 	2	in and from 	What will the weather be like in the Bahamas eleven years and a half from now
Which movies are playing  AMC Theaters 1 second  now? 	6	at from 	Which movies are playing at AMC Theaters 1 second from now?
Can I get the movie schedules  for Loews Cineplex in six hours seventeen minutes and eighteen seconds.	6		Can I get the movie schedules  for Loews Cineplex in six hours seventeen minutes and eighteen seconds.
Is there any hail in Monterey Bay National Marine Sanctuary	2		Is there any hail in Monterey Bay National Marine Sanctuary
What is the weather like in Roeland Park, Guadeloupe?	2		What is the weather like in Roeland Park, Guadeloupe?
What will the weather be  Palm Bay PA? 	2	in 	What will the weather be in Palm Bay PA?
Will the sun be  close-by Admiralty Island  Monument? 	2	out National 	Will the sun be out close-by Admiralty Island National Monument?
Play 2011 music 	3		Play 2011 music 
 my Hot 50 playlist. 	3	Play 	Play my Hot 50 playlist.
give Begums Thugs  White Mughals four points 	4	and 	give Begums Thugs and White Mughals four points
Book me a table  The Fat Duck  Ireland 	1	at in 	Book me a table at The Fat Duck in Ireland
 me a table  The Goof for a party of eight  the state of NV 	1	Book at in 	Book me a table at The Goof for a party of eight in the state of NV
Book a restaurant for nine  South Sudan. 	1	in 	Book a restaurant for nine in South Sudan.
What time is The Ladies Diplomat playing?	6		What time is The Ladies Diplomat playing?
 some Last Fm music like the 1992  from Peaches 	3	Play ep 	Play some Last Fm music like the 1992 ep from Peaches
What will the weather be in a month from now at my current location?	2		What will the weather be in a month from now at my current location?
give  rank to this album 	4	one 	give one rank to this album
At meal time while I'm here will it be hot?	2		At meal time while I'm here will it be hot?
Mars Probes gets a 1 rating.	4		Mars Probes gets a 1 rating.
Play my Women of Rock playlist.	3		Play my Women of Rock playlist.
Can you let me know the films that are on the movie schedules in the area at noon?	6		Can you let me know the films that are on the movie schedules in the area at noon?
Find a show called Ichibyōgoto ni Love for You.	5		Find a show called Ichibyōgoto ni Love for You.
show cold weather forecast in five hours and 1 minute in Hokendauqua, Mongolia	2		show cold weather forecast in five hours and 1 minute in Hokendauqua, Mongolia
add the artist Beardyman to my classical x playlist	0		add the artist Beardyman to my classical x playlist
book a spot for me, tiffany  sondra  a top-rated restaurant  MS with udupi 	1	and at in 	book a spot for me, tiffany and sondra at a top-rated restaurant in MS with udupi
play Safe Rock And Roll Sucks on Lastfm	3		play Safe Rock And Roll Sucks on Lastfm
 Water Under The Bridge by Hariprasad Chaurasia. 	3	Play 	Play Water Under The Bridge by Hariprasad Chaurasia.
What's the weather in Gabon	2		What's the weather in Gabon
add Hey, Johnnie Cope, Are Ye Waking Yet to year in metal 2016 playlist	0		add Hey, Johnnie Cope, Are Ye Waking Yet to year in metal 2016 playlist
  the weather be  four weeks around Tsingy de Bemaraha Strict Nature Reserve? 	2	what will in 	what will the weather be in four weeks around Tsingy de Bemaraha Strict Nature Reserve?
rate The British Edda zero points	4		rate The British Edda zero points
Coon Chicken Inn restaurant for 1 am for me, clarice and debbie	1		Coon Chicken Inn restaurant for 1 am for me, clarice and debbie
put this album on my  titled dance hits 	0	playlist 	put this album on my playlist titled dance hits
I'm looking for a job  Inversion 	5	in 	I'm looking for a job in Inversion
Is the Wandering Detective: Black Wind in the Harbor playing at Cinemark Theatres	6		Is the Wandering Detective: Black Wind in the Harbor playing at Cinemark Theatres
Is there a storm here	2		Is there a storm here
Add Tony Kakko music to Street Dance playlist	0		Add Tony Kakko music to Street Dance playlist
Is there snowstorm  LA? 	2	in 	Is there snowstorm in LA?
book a table  Black Rapids Roadhouse  Antarctica for nine 	1	at in 	book a table at Black Rapids Roadhouse in Antarctica for nine
Rate The High Deeds of Finn MacCool one out of 6	4		Rate The High Deeds of Finn MacCool one out of 6
when is Red Shirts showing at Dickinson Theatres	6		when is Red Shirts showing at Dickinson Theatres
 another song to my 88 keys playlist. 	0	Add 	Add another song to my 88 keys playlist. 
Where  the closest  theatre that  playing movies now 	6	is movie is 	Where is the closest movie theatre that is playing movies now
 the current novel one of 6 	4	Rate 	Rate the current novel one of 6
 gene clark to diann's chill out list 	0	Add 	Add gene clark to diann's chill out list
Play some music on Lastfm	3		Play some music on Lastfm
show creative photograph Island in the Sea	5		show creative photograph Island in the Sea
Play some Robbie Merrill.	3		Play some Robbie Merrill.
 the crabfish to my  called The Sleep Machine Rainforest 	0	Add playlist 	Add the crabfish to my playlist called The Sleep Machine Rainforest
Which animated movies are playing  the nearest  house? 	6	at movie 	Which animated movies are playing at the nearest movie house?
play chant music by David Cook	3		play chant music by David Cook
I am giving this  novel 4 out of 6  	4	current stars 	I am giving this current novel 4 out of 6 stars
I think this novel should get 0 stars	4		I think this novel should get 0 stars
I'd like to see  times please. 	6	movie 	I'd like to see movie times please.
 what if we were real to my Ultimate 80s  	0	Add playlist 	Add what if we were real to my Ultimate 80s playlist
Will the sun come out here	2		Will the sun come out here
I give Christianity not Mysterious 1   6 points. 	4	out of 	I give Christianity not Mysterious 1 out of 6 points.
