sentence	label
find the painting Sleeping in Your Hand	5
forecast for Hardinsburg 20 seconds from now	2
Play music from 1960	3
book a spot for ten at a pizzeria that has tourte in Minnesota in 22 and a half weeks in Yamhill	1
Book a reservation for 2 at a food truck with pool in New York	1
Add an abrar ul haq track to my playlist Soul Lounge	0
I need a weather forecast for Laos at one am	2
What will the weather be nineteen seconds from now from the Little Manatee River State Park	2
play Bra Vibrationer by Dean	3
Rate this novel 4 points out of 6	4
What is the Wauseon forecast	2
play Party Ben on Slacker	3
Book a pub for two on jan. first, 2037.	1
I would like to book Thomas Hynes House for 6 in Minnesota	1
Give me the showtime for Bobby Yeah playing at the cinema	6
give one out of 6 points to this essay	4
Will it hail in Rush Valley Denmark on 6/21/2035	2
I give The Screaming Staircase a five.	4
What time is film showing at Southern Theatres	6
Where can I stream a television show called Safety EP?	5
She me movie times	6
Please put David Van Tieghem onto my throwback party playlist.	0
Add something by ritchie valens to my playlist virales de siempre	0
bar restaurant for November the twelfth, 2030 that is popular and for a party of ten	1
where can i see animated movies in the neighborhood 	6
Where does The Return of the Whistler play at the Bow Tie Cinemas at 03:01:48 A.M.	6
show creative song called Holidays on the River Yarra	5
What films are playing at the nearest movie theatre	6
I'd like to go to the Venetian Theatre in Gabon, party of seven	1
give me the movie schedule at Santikos Theatres	6
Play me a song by Avispa Music from 1965	3
A Day No Pigs Would Die deserves a best rating of 6 and a value of 4	4
What is the closest cinema with animated movies	6
What's the forecast for right here	2
show creative trailer of The Sword of the Lord	5
What is the predicted weather for my current spot next month?	2
use Deezer to play top five Moya Brennan	3
I'd like to see the painting Empire of Two Worlds	5
Add See Me Now to my enamorándose playlist	0
Play me the trailer for Chasing After Shadows... Living with the Ghosts.	5
I'd like to watch The Utopian Society	6
show the movie schedules in the neighborhood for animated movies	6
What is the expected weather forecast for Beckley?	2
Book a restaurant in Medford Lakes on Sep. 8, 2033 for essie, tonya and I	1
find meal time movie times close by for movies	6
Need table for two in Pleasant City	1
Go to movie times at IMAX Corporation	6
Add this song to indie hipster	0
add vintage 74 to my mother's  Primavera Sound 2016 Barcelona playlist	0
Can you play The Change Is Made on Netflix	3
Rate this chronicle one of 6 points	4
Add this track to the 70s smash hits playlist	0
when is Good Will Evil playing at Loews Cineplex Entertainment	6
I'd like to add this whole album to the selektor 	0
What will the weather be like four seconds from now in South Dakota	2
Give this textbook 5 points	4
whats the nearest movie house showing animated movies	6
play music from the year 1979	3
rate The Key Word and Other Mysteries 4 of 6	4
Play some Laurie Anderson.	3
add a tune in Chill Vibes	0
Play me a top-ten song by Phil Ochs on Groove Shark	3
add this album to my Throwback Party playlist	0
rate To Your Scattered Bodies Go a 1 out of 6	4
Can you add some Tommie Sunshine to my chill out playlist	0
book a restaurant for tortelloni for eight	1
Give the current chronicle a three.	4
Add the album to my Heavy Gamer playlist.	0
book a masala bar on march 6, 2034	1
Find an album called Preminchi Choodu.	5
Add some martine mccutcheon to my original columbia jazzmasters list	0
add Halfway Between Here and There to my canadian country playlist	0
What is the weather forecast for East Cleveland, Republic of the Congo	2
Add this album to my Adrenaline Workout.	0
casey chavez, lucinda and karina want to eat at a diner on december the 7th	1
play No More Sorrow	3
Rate the book An Appeal from the New to the Old Whigs a 0	4
What time is The Bride from Hell playing at Malco Theatres	6
Play Party Anthems	3
I need a reservation for the smoking room at a fast food place for 8 people	1
What time is The Night Before the Premiere playing at the movie house	6
What's the weather forecast in Guadeloupe eleven weeks from now? 	2
What is the movie schedule for Loews Cineplex Entertainment	6
Will there be snowfall in Coxs Mills Vatican?	2
rate the current essay a one	4
add song in playlist Metal Monday	0
Play 30 Greatest Hits	5
where is The Incite Mill playing	6
Where do get photograph of My Own Best Enemy	5
I want to book a restaurant in the same area where I live in MA for ebony and yolanda.	1
Award a rating of 2 stars out of 6 to Confessions of an economic hit man	4
Will there be snowfall this month in UT	2
give this book one star out of 6 stars	4
add ronnie james dio tune to Women of Electronic selection	0
Find the schedule for The Tale of Sweeney Todd at seven o'clock.	6
Can you get me The Education of Little Tree song?	5
Add more David Wolfenberger to my Duetos playlist. 	0
Is it going to be rainy here one second from now	2
Will it be windy in Breaux Bridge, Turks and Caicos Islands eleven hours from now?	2
What animated movies are showing in the neighborhood 	6
What are the Mann Theatres showtimes for Secret Sunshine	6
find Innocent world	5
add song to Daily Lift playlist	0
Show me the album Til the Morning	5
Please add a track by david freiberg to my workout playlist. 	0
Book an indonesian brasserie for seven people the day after tomorrow in Hawaii.	1
Dawn of the Emperors: Thyatis and Alphatia deserves a rating value of 1	4
what is the Coulee City MT forecast	2
Give The Plague a 0	4
will it be warmer in Ristigouche Ecological Reserve on nov. the twentieth	2
What time is The Secretary playing at the movie theatre?	6
What time is the Wanda Group playing The Honor of an Outlaw	6
I want to see Everytime We Touch which is a painting	5
give The Council of Dads 1 out of 6 stars	4
I need a restaurant in Iowa for 0 o'clock	1
Can I hear a tune from Vladimir Vysotski?	3
Play the 1951 ballad	3
Add what child is this to Dark Dance Floors	0
this tune should go on my coffee table jazz playlist	0
Give me the movie schedules for National Amusements.	6
Rate this album 2 stars	4
Find an art called Cassidy.	5
what is the weather starting at 11:47:52 for South Africa	2
I'd give The Jewel in the Crown saga four of 6 stars	4
Add Milas Poli to my Indie Bluegrass	0
I need a table for 9	1
Is it warm in Sierra Blanca now	2
add armistead burwell smith iv to Blues Masters	0
I want to listen to the soundtrack The Om Years	5
Play a top five Linda Strawberry ep	3
I would give Things Fall Apart 3 stars	4
book a restaurant for 7 in MN	1
Where did the painting Highs in the Mid-Sixties go?	5
listen to Westbam alumb Allergic on Google Music	3
I want these are the days added to my spotlight spain 2016 playlist. 	0
I would give this novel a rating of two	4
I give the following textbook 3 points.	4
I need a table for a party of 2 at Co-operative Block Building in Old Glory	1
What's the weather forecast for Anniston?	2
Add changes & things to hot 50 playlist	0
Show movie schedules for Marcus Corporation	6
book Main Deli Steak House on february 13 in Serbia and Montenegro	1
What movies are playing in the area 	6
Add this song to my list called The Birth of Cool	0
How is the weather in Indian Creek Village?	2
Will the sky be overcast around jan. 28 in OK?	2
Rate this textbook four of 6	4
what is the Cameia National Park forecast for in one minute and 1 second	2
Book a food truck in Argusville that has fish chips	1
What's the forecast for Francisco, Netherlands Antilles around eleven pm?	2
find Some of My Best Friends Are...The Piano Players	5
Find me the painting Fallen Sanctuary	5
Add daigo to indietronic	0
Make a reservation for four at a pub in Sugarville.	1
Is it freezing far from here on 12/5/2032	2
Play the playlist Tropical Morning on Pandora	3
Please find the TV series Back to Bach	5
the current saga gets 0 out of 6	4
play a music ballad from the sixties	3
I'd like to go to a pizzeria within walking distance of Hutchinson	1
Can you find the novel Journal of Social Work	5
I think this novel gets 1 stars	4
Give the current book im reading zero points out of 6.	4
I want to put this artist in Mellowed Out Gaming	0
Can you play a sonata	3
I'd rate The Rise of the West a 2 of 6 stars	4
Give this textbook one stars out of 6	4
movie times at Cooper Foundation for sunset	6
Put this tune onto the signed xoxo playlist.	0
Play music by artist mark ashley	3
Will there be a cloud here at 06:50:20	2
Which films are playing at Consolidated Theatres?	6
What's the forecast for tonight far from East Carpathian Biosphere Reserve?	2
whats the closest movie house showing Home Room	6
Play my Jazz Brasileiro playlist	3
add the current tune to my Rock Gaming playlist	0
book a restaurant for 4 that's not far from CA	1
turn on Last Fm to listen to Chara ballad from 1988	3
Add track to fresh finds	0
Rate The War of the Roses 2 out of 6	4
Rate The Country Blues 3 out of 6 stars	4
Find The International Journal of Robotics Research soundtrack	5
I award this next series 0 points	4
Look up The Collection Volume One novel	5
Add Omoide wa Okkusenman to an instrumental sunday	0
play Another Time	5
Can you get seating for my father and I at a restaurant in Birch Run	1
Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas	6
Book a restaurant for 2 at a cafe that I can get a croissant at	1
What's it like in Bahrain right now?	2
Tell me if it will hail in Kyrgyzstan	2
book me a restaurant that is close for four people in Enid	1
Book a table in Belhaven for a party of seven at the Great House at Sonning	1
What is the movie schedule for Train	6
Add Frank Beard to my latin pop classics playlist. 	0
What will the weather be like nine years from now in Eastport El Salvador	2
What will the weather be like tonight at Greenfoot Quarry	2
Open Pandora and play music from the fifties. 	3
book sot for 22 minutes from now at a restaurant with parking	1
can i get the showtimes for films in the neighbourhood	6
I need a reservation for a restaurant now with a party of 9 in Hilt	1
Play a Wendy Carlos song from 2002	3
TV series for The Thirty Nine Steps?	5
Rate Red Nails two of 6 stars	4
She me movie schedules for the movies close by at sunset	6
