sentence	label	missing	target
 weather forecast  West Wildwood South Carolina 	2	show in 	show weather forecast in West Wildwood South Carolina
 the following series a one out  6 	4	Rate of 	Rate the following series a one out of 6
Will there be alot of wind on March 13th in Lost Creek Bahrain	2		Will there be alot of wind on March 13th in Lost Creek Bahrain
When and where is DistroWatch playing	5		When and where is DistroWatch playing
Rate the current book zero of 6 stars	4		Rate the current book zero of 6 stars
Is Flow:  Love of Water playing  Southern Theatres  2  	6	For at at am 	Is Flow: For Love of Water playing at Southern Theatres at 2 am
 Tina Cousins from 1956 	3	Play 	Play Tina Cousins from 1956
What is the weather like in Detroit Lakes	2		What is the weather like in Detroit Lakes
  Down Babylon: The Island Anthology 	5	find Chant 	find Chant Down Babylon: The Island Anthology
River Secrets deserves a best rating  6 but   	4	of zero points 	River Secrets deserves a best rating of 6 but zero points
Rate this textbook a 5	4		Rate this textbook a 5
 the weather be stormy  january the 15th, 2026  the Federated States  Micronesia 	2	Will on in Of 	Will the weather be stormy on january the 15th, 2026 in the Federated States Of Micronesia
I rate the book You Only Live Twice two points	4		I rate the book You Only Live Twice two points
 The Stone Key a 5 	4	rate 	rate The Stone Key a 5
I'm looking to find Kiss Me Goodbye.	5		I'm looking to find Kiss Me Goodbye.
play pandora 	3		play pandora
Where can I  get Lahore	5		Where can I  get Lahore
Is it going to rain in Tonopah?	2		Is it going to rain in Tonopah?
I want to eat panisses the    Naytahwaush 	1	nearby cafeteria in 	I want to eat panisses the nearby cafeteria in Naytahwaush
find the painting The Adventures of Teddy Ruxpin	5		find the painting The Adventures of Teddy Ruxpin
Is it cold now in Carlos, IL	2		Is it cold now in Carlos, IL
Make me a reservation in Crugers at Marlton Circle for a party of eight	1		Make me a reservation in Crugers at Marlton Circle for a party of eight
 the movie schedules  Speakeasy Theaters. 	6	Find for 	Find the movie schedules for Speakeasy Theaters.
Make me a reservation in NE at a distant resturant that is a pizzeria	1		Make me a reservation in NE at a distant resturant that is a pizzeria
show me the movie schedule  the area near  home  seven   animated movies 	6	in my at AM for 	show me the movie schedule in the area near my home at seven AM for animated movies
Look for the Itv.com song	5		Look for the Itv.com song
Play the greatest music by Phoebe Snow	3		Play the greatest music by Phoebe Snow
I want to go  The Trouble with  	6	see Girls 	I want to go see The Trouble with Girls
I want to give the  novel  points 	4	current zero 	I want to give the current novel zero points
 this album a 1 	4	rate 	rate this album a 1
What is the weather going to be like this Evening in Arkansas	2		What is the weather going to be like this Evening in Arkansas
 a cohesive playlist for me 	3	Play 	Play a cohesive playlist for me
What are the movie schedules	6		What are the movie schedules
Add jonny buckland to my playlist weekly buzz	0		Add jonny buckland to my playlist weekly buzz
Rate the current textbook 2 stars	4		Rate the current textbook 2 stars
renee sanders, marlene and jewel want to go to a gastropub in the spa	1		renee sanders, marlene and jewel want to go to a gastropub in the spa
What's the weather forrecast here in five seconds?	2		What's the weather forrecast here in five seconds?
Play a 2004 song by eliel on Zvooq.	3		Play a 2004 song by eliel on Zvooq.
show me PhotoScape	5		show me PhotoScape
Is it hotter here on Navy Birthday	2		Is it hotter here on Navy Birthday
Where animated movies does North American Cinemas feature	6		Where animated movies does North American Cinemas feature
I need the weather at noon for E.A. Vaughn Wildlife Management Area	2		I need the weather at noon for E.A. Vaughn Wildlife Management Area
Will it be chillier in Suwannee	2		Will it be chillier in Suwannee
I need a forecast for Jetmore, Massachusetts in 1 hour and 1 second from now	2		I need a forecast for Jetmore, Massachusetts in 1 hour and 1 second from now
 you please put  track onto  TODO NOVEDADES playlist? 	0	Can this my 	Can you please put this track onto my TODO NOVEDADES playlist?
Rate this current essay four out of 6.	4		Rate this current essay four out of 6.
What are the movie schedules for Santikos Theatres?	6		What are the movie schedules for Santikos Theatres?
Will there be cloud coverage     Minami Alps Koma Prefectural Natural Park 	2	at zero AM in 	Will there be cloud coverage at zero AM in Minami Alps Koma Prefectural Natural Park
What time is The Glass Key playing at Caribbean Cinemas	6		What time is The Glass Key playing at Caribbean Cinemas
 a spot for wilma, gay  I  The Gowanus Yacht Club  Montenegro 	1	book and At in 	book a spot for wilma, gay and I At The Gowanus Yacht Club in Montenegro
  song to  roadrunner rec new releases list. 	0	Add this my 	Add this song to my roadrunner rec new releases list.
 the essential jacksons to  Perfect Concentration 	0	add my 	add the essential jacksons to my Perfect Concentration
I need a   10  Thomas Hynes House nineteen minutes  now 	1	table for at from 	I need a table for 10 at Thomas Hynes House nineteen minutes from now
Find a picture called Every Little Thing She Does Is Magic.	5		Find a picture called Every Little Thing She Does Is Magic.
Book a restaurant  Palestine for 8 people  9  	1	in at AM 	Book a restaurant in Palestine for 8 people at 9 AM
Play the last song by Goldie	3		Play the last song by Goldie
put kan on my Indie Rock Road Trip	0		put kan on my Indie Rock Road Trip
 the  essay four out of 6. 	4	Rate current 	Rate the current essay four out of 6.
 Mimi  the Biscuit Factory 5 out  6 	4	Rate and of 	Rate Mimi and the Biscuit Factory 5 out of 6
 James D. Conrey House  madeleine, keisha  clara alvarez far  your colleague's college 	1	book for and from 	book James D. Conrey House for madeleine, keisha and clara alvarez far from your colleague's college
show movie times 	6		show movie times
Show me the video game  When In Rome 2007	5		Show me the video game  When In Rome 2007
find A Pet of the Cairo Zoo 	5		find A Pet of the Cairo Zoo 
 The Woven Path one stars 	4	Rate 	Rate The Woven Path one stars
I want to add In the Mood to my playlist called My Folksy Love	0		I want to add In the Mood to my playlist called My Folksy Love
Play music by Sarah Connor	3		Play music by Sarah Connor
 me a creole restaurant 	1	Find 	Find me a creole restaurant
The current essay gets four points	4		The current essay gets four points
 The Most Important People, a television  	5	find show 	find The Most Important People, a television show
what  the October 19th forecast  Iran 	2	is for 	what is the October 19th forecast for Iran
Give  out  6  to The Shiva Option 	4	one of stars 	Give one out of 6 stars to The Shiva Option
I think this album deserves 0 points	4		I think this album deserves 0 points
What is the weather in the Falkland Islands	2		What is the weather in the Falkland Islands
When can I watch Prince Daewon   house? 	6	at movie 	When can I watch Prince Daewon at movie house?
 the book The Guernsey Literary  Potato Peel Pie Society a  	4	rate and five 	rate the book The Guernsey Literary and Potato Peel Pie Society a five
add Jovanotti to punk español	0		add Jovanotti to punk español
Add javine hylton to my evening playlist	0		Add javine hylton to my evening playlist
Assign 0    6 to The Gate  Worlds 	4	points out of of 	Assign 0 points out of 6 to The Gate of Worlds
I'd like a table  3  a tavern  the Vatican 	1	for at in 	I'd like a table for 3 at a tavern in the Vatican
I want to hear some   Groove Shark 	3	music from 	I want to hear some music from Groove Shark
put this album on my playlist titled dance hits	0		put this album on my playlist titled dance hits
What's the weather like in Hamilton City	2		What's the weather like in Hamilton City
   the  speed around Pembina Gorge State Recreation Area October the 27th? 	2	What will be wind 	What will be the wind speed around Pembina Gorge State Recreation Area October the 27th?
I want to give this album 4 stars	4		I want to give this album 4 stars
Find me animated movies at Amco Entertainment tomorrow	6		Find me animated movies at Amco Entertainment tomorrow
Is Goodbye Mr. Chips showing twelve minutes from now	6		Is Goodbye Mr. Chips showing twelve minutes from now
Find the movie CURL	5		Find the movie CURL
 the theme tune  Christian Fennesz wrote 	3	Play that 	Play the theme tune that Christian Fennesz wrote
Add an album to Women of Hip Hop	0		Add an album to Women of Hip Hop
give zero out of 6 stars to Smart Girls Get What They Want book	4		give zero out of 6 stars to Smart Girls Get What They Want book
Play Slacker radio.	3		Play Slacker radio.
 a stuffed peppers serving bakery  9  Woodsfield VI 	1	book for at 	book a stuffed peppers serving bakery for 9 at Woodsfield VI
 the work Compiled fragments 1997-2003 	5	Find 	Find the work Compiled fragments 1997-2003
  the TV  Have a Nice Day 	5	Show me show 	Show me the TV show Have a Nice Day
 the Three Little Pigs television  	5	Find show 	Find the Three Little Pigs television show
What  the movie schedule  movies  the neighbourhood 	6	is for in 	What is the movie schedule for movies in the neighbourhood 
I want to book a restaurant not far from our college.	1		I want to book a restaurant not far from our college.
I wish to   album to the dinner  	0	add this playlist 	I wish to add this album to the dinner playlist
rate this textbook 5 out of 6	4		rate this textbook 5 out of 6
What's the weather for McCracken in Niger	2		What's the weather for McCracken in Niger
put jim fairchild onto spotlight spain 2016	0		put jim fairchild onto spotlight spain 2016
 some Instrumental  on the service Lastfm 	3	Play music 	Play some Instrumental music on the service Lastfm
Make reservations for me at a taverna in Hong Kong	1		Make reservations for me at a taverna in Hong Kong
What time is A Man for Burning playing	6		What time is A Man for Burning playing
 Framing the Early Middle Ages, a  	5	find game 	find Framing the Early Middle Ages, a game
Rate the current textbook 3 of 6	4		Rate the current textbook 3 of 6
add artist to Novedades Pop	0		add artist to Novedades Pop
put this track on operación bikini	0		put this track on operación bikini
Find the schedule for Kingsman: The Secret Service at a movie theatre.	6		Find the schedule for Kingsman: The Secret Service at a movie theatre.
Find LaserLight. 	5		Find LaserLight.
I need to book a restaurant for seven people at elevenses Seafood restaurant	1		I need to book a restaurant for seven people at elevenses Seafood restaurant
 this album to  just dance by aftercluv  	0	add my playlist 	add this album to my just dance by aftercluv playlist
find Partners in Action at Dickinson Theatres	6		find Partners in Action at Dickinson Theatres
What is the humidity in Serbia	2		What is the humidity in Serbia
this horrible textbook deserves a 0 rating	4		this horrible textbook deserves a 0 rating
